ASGS_Structure,Census_Code_2021,AGSS_Code_2021,Census_Name_2021,Area sqkm
UCL,UCL222070,222070,Peterborough (L),1.805
UCL,UCL222071,222071,Poowong (L),1.1292
UCL,UCL222072,222072,Port Albert (L),0.7142
UCL,UCL222073,222073,Port Campbell (L),1.8626
UCL,UCL222074,222074,Powelltown (L),1.2573
UCL,UCL222075,222075,Pyalong (L),4.0787
UCL,UCL222076,222076,Pyramid Hill (L),0.9405
UCL,UCL222077,222077,Rainbow (L),2.0772
UCL,UCL222078,222078,Rawson (L),1.019
UCL,UCL222079,222079,Red Hill South (L),0.6656
UCL,UCL222080,222080,Rupanyup (L),1.3937
UCL,UCL222081,222081,Sandy Point (L),1.0848
UCL,UCL222082,222082,Sawmill Settlement (L),3.6016
UCL,UCL222083,222083,Shepparton East (L),0.5596
UCL,UCL222084,222084,Skipton (L),3.632
UCL,UCL222085,222085,Smiths Beach (L),0.7397
UCL,UCL222086,222086,St Andrews (L),2.8669
UCL,UCL222087,222087,Stanhope (L),1.531
UCL,UCL222088,222088,Talbot (L),3.0483
UCL,UCL222089,222089,Tallarook (L),1.4134
UCL,UCL222090,222090,Tallygaroopna (L),0.3563
UCL,UCL222091,222091,Tangambalanga (L),0.7521
UCL,UCL222092,222092,Toolamba (L),0.7163
UCL,UCL222093,222093,Toora (L),1.096
UCL,UCL222094,222094,Tungamah (L),1.1217
UCL,UCL222095,222095,Tyers (L),1.4904
UCL,UCL222096,222096,Tylden (L),1.8839
UCL,UCL222097,222097,Tynong (L),0.646
UCL,UCL222098,222098,Wandiligong (L),3.1383
UCL,UCL222099,222099,Waterford Park (L),0.1896
UCL,UCL222100,222100,Willaura (L),1.8922
UCL,UCL222101,222101,Willow Grove (L),0.6413
UCL,UCL222102,222102,Wimbledon Heights (L),0.3363
UCL,UCL222103,222103,Wonga Park - South (L),0.2719
UCL,UCL222104,222104,Woorinen South (L),0.6628
UCL,UCL222105,222105,Wunghnu (L),0.7652
UCL,UCL231001,231001,Remainder of State/Territory (Vic.),221913.1818
UCL,UCL279997,279997,Migratory - Offshore - Shipping (Vic.),0
UCL,UCL299994,299994,No usual address (Vic.),0
UCL,UCL301001,301001,Brisbane,2026.9222
UCL,UCL302001,302001,Gold Coast - Tweed Heads (Gold Coast Part),552.7077
UCL,UCL302002,302002,Sunshine Coast,368.7256
UCL,UCL303001,303001,Cairns,198.5773
UCL,UCL303002,303002,Toowoomba,119.9124
UCL,UCL303003,303003,Townsville,265.9586
UCL,UCL311001,311001,Bundaberg,104.3933
UCL,UCL311002,311002,Hervey Bay,93.2156
UCL,UCL311003,311003,Mackay,135.9538
UCL,UCL311004,311004,Rockhampton,95.7052
UCL,UCL312001,312001,Bongaree - Woorim,27.1701
UCL,UCL312002,312002,Gladstone (Qld),101.8846
UCL,UCL312003,312003,Maryborough (Qld),35.5334
UCL,UCL312004,312004,Nambour,23.6847
UCL,UCL313001,313001,Airlie Beach - Cannonvale,20.2416
UCL,UCL313002,313002,Bargara - Innes Park,21.1099
UCL,UCL313003,313003,Dalby,138.8704
UCL,UCL313004,313004,Emerald,38.982
UCL,UCL313005,313005,Gracemere,22.4585
UCL,UCL313006,313006,Gympie,36.7498
UCL,UCL313007,313007,Highfields,16.5492
UCL,UCL313008,313008,Kingaroy,29.6626
UCL,UCL313009,313009,Mount Isa,33.6911
UCL,UCL313010,313010,Warwick,37.1952
UCL,UCL313011,313011,Yarrabilba,4.3652
UCL,UCL313012,313012,Yeppoon,42.8074
UCL,UCL314001,314001,Atherton,12.3289
UCL,UCL314002,314002,Ayr,21.1957
UCL,UCL314003,314003,Beaudesert,15.5678
UCL,UCL314004,314004,Beerwah,8.558
UCL,UCL314005,314005,Biloela,14.7854
UCL,UCL314006,314006,Bowen,45.133
UCL,UCL314007,314007,Charters Towers,41.8593
UCL,UCL314008,314008,Chinchilla,11.2345
UCL,UCL314009,314009,Flagstone,19.6039
UCL,UCL314010,314010,Gatton,8.6286
UCL,UCL314011,314011,Goondiwindi,20.0587
UCL,UCL314012,314012,Gordonvale,14.4744
UCL,UCL314013,314013,Innisfail,10.2838
UCL,UCL314014,314014,Jimboomba,28.4475
UCL,UCL314015,314015,Kensington Grove - Regency Downs,24.309
UCL,UCL314016,314016,Mareeba,13.9245
UCL,UCL314017,314017,Moranbah,12.5367
UCL,UCL314018,314018,Mount Cotton,5.5502
UCL,UCL314019,314019,Palmwoods,7.3091
UCL,UCL314020,314020,Roma,37.3413
UCL,UCL314021,314021,Sandstone Point - Ningi,36.5017
UCL,UCL314022,314022,Tamborine Mountain,35.9685
UCL,UCL314023,314023,Tannum Sands - Boyne Island,53.6952
UCL,UCL315001,315001,Agnes Water,3.8415
UCL,UCL315002,315002,Alice River,9.2556
UCL,UCL315003,315003,Allingham,5.0054
UCL,UCL315004,315004,Aurukun,30.5428
UCL,UCL315005,315005,Babinda,2.8729
UCL,UCL315006,315006,Bamaga,10.0534
UCL,UCL315007,315007,Beachmere,5.3492
UCL,UCL315008,315008,Blackwater,12.5772
UCL,UCL315009,315009,Boonah,8.561
UCL,UCL315010,315010,Burnett Heads,16.0813
UCL,UCL315011,315011,Burrum Heads,1.4498
UCL,UCL315012,315012,Calliope,7.0516
UCL,UCL315013,315013,Cambooya,2.4844
UCL,UCL315014,315014,Cardwell,4.8561
UCL,UCL315015,315015,Cedar Grove,11.1228
UCL,UCL315016,315016,Cedar Vale,8.6124
UCL,UCL315017,315017,Charleville,13.0447
UCL,UCL315018,315018,Cherbourg,31.6002
UCL,UCL315019,315019,Childers,2.1239
UCL,UCL315020,315020,Clermont,4.9157
UCL,UCL315021,315021,Clifton,4.1026
UCL,UCL315022,315022,Cloncurry,14.784
UCL,UCL315023,315023,Collinsville,2.789
UCL,UCL315024,315024,Cooktown,10.369
UCL,UCL315025,315025,Cooloola Village,4.6327
UCL,UCL315026,315026,Cooroy,6.4944
UCL,UCL315027,315027,Crows Nest,5.1008
UCL,UCL315028,315028,D'Aguilar,5.856
UCL,UCL315029,315029,Dayboro,9.5326
UCL,UCL315030,315030,Doomadgee,4.9976
UCL,UCL315031,315031,Dysart,6.3961
UCL,UCL315032,315032,Emu Park,15.0742
UCL,UCL315033,315033,Esk,6.3733
UCL,UCL315034,315034,Eumundi,3.4029
UCL,UCL315035,315035,Fernvale,5.5231
UCL,UCL315036,315036,Gayndah,7.9564
UCL,UCL315037,315037,Glass House Mountains,11.1233
UCL,UCL315038,315038,Gowrie Junction,9.5292
UCL,UCL315039,315039,Gununa,6.2071
UCL,UCL315040,315040,Hamilton Island,7.0754
UCL,UCL315041,315041,Hay Point,24.6035
UCL,UCL315042,315042,Home Hill,4.1109
UCL,UCL315043,315043,Howard,2.0946
UCL,UCL315044,315044,Ingham,19.6205
UCL,UCL315045,315045,Jacobs Well,6.3857
UCL,UCL315046,315046,Kilcoy,5.2775
UCL,UCL315047,315047,Kingsthorpe,4.2811
UCL,UCL315048,315048,Kooralbyn,15.3152
UCL,UCL315049,315049,Kuranda,17.6433
UCL,UCL315050,315050,Laidley,8.8884
UCL,UCL315051,315051,Landsborough,13.2881
UCL,UCL315052,315052,Logan Village,14.843
UCL,UCL315053,315053,Longreach,14.1687
UCL,UCL315054,315054,Lowood,15.1671
UCL,UCL315055,315055,Macleay Island,7.23
UCL,UCL315056,315056,Malanda,9.957
UCL,UCL315057,315057,Maleny,5.739
UCL,UCL315058,315058,Marian,2.9496
UCL,UCL315059,315059,Meridan Plains,0.6298
UCL,UCL315060,315060,Meringandan West,6.7945
UCL,UCL315061,315061,Middlemount,12.1722
UCL,UCL315062,315062,Miles,4.9665
UCL,UCL315063,315063,Millmerran,4.6728
UCL,UCL315064,315064,Mirani,1.5703
UCL,UCL315065,315065,Monto,4.5134
UCL,UCL315066,315066,Mooloolah,8.0817
UCL,UCL315067,315067,Moore Park,5.1677
UCL,UCL315068,315068,Mossman,4.7856
UCL,UCL315069,315069,Mount Morgan,13.2156
UCL,UCL315070,315070,Moura,3.9732
UCL,UCL315071,315071,Mulambin,2.0431
UCL,UCL315072,315072,Mundubbera,4.4286
UCL,UCL315073,315073,Murgon,4.9338
UCL,UCL315074,315074,Nanango,26.5958
UCL,UCL315075,315075,Nelly Bay,2.2945
UCL,UCL315076,315076,Oakey,9.8105
UCL,UCL315077,315077,Palm Island,56.2938
UCL,UCL315078,315078,Pittsworth,5.0041
UCL,UCL315079,315079,Pomona,6.8215
UCL,UCL315080,315080,Port Douglas - Craiglie,8.5047
UCL,UCL315081,315081,Proserpine,3.4466
UCL,UCL315082,315082,Rainbow Beach,2.5244
UCL,UCL315083,315083,Rangewood,2.8146
UCL,UCL315084,315084,River Heads,6.7713
UCL,UCL315085,315085,Rosewood,5.9052
UCL,UCL315086,315086,Russell Island,17.5111
UCL,UCL315087,315087,Samford Valley - Highvale,11.0008
UCL,UCL315088,315088,Sarina,4.9158
UCL,UCL315089,315089,St George,15.7102
UCL,UCL315090,315090,Stanthorpe,15.3881
UCL,UCL315091,315091,Thursday Island,3.7184
UCL,UCL315092,315092,Tin Can Bay,4.2583
UCL,UCL315093,315093,Toogoolawah,3.4779
UCL,UCL315094,315094,Toogoom,3.0163
UCL,UCL315095,315095,Tully,7.0421
UCL,UCL315096,315096,Walkerston,3.5735
UCL,UCL315097,315097,Walloon,5.8605
UCL,UCL315098,315098,Weipa,15.8036
UCL,UCL315099,315099,Westbrook,2.3822
UCL,UCL315100,315100,Willowbank,4.3187
UCL,UCL315101,315101,Withcott,9.4493
UCL,UCL315102,315102,Wondai,7.1583
UCL,UCL315103,315103,Wongaling Beach,7.5743
UCL,UCL315104,315104,Woodford,12.4744
UCL,UCL315105,315105,Woodgate,2.468
UCL,UCL315106,315106,Wyreema,1.3711
UCL,UCL315107,315107,Yandina,6.871
UCL,UCL315108,315108,Yarrabah,0.684
UCL,UCL315109,315109,Yungaburra,4.136
UCL,UCL321001,321001,Aldershot (L),1.0678
UCL,UCL321002,321002,Allora (L),1.4619
UCL,UCL321003,321003,Apple Tree Creek (L),5.772
UCL,UCL321004,321004,Aratula (L),6.8236
UCL,UCL321005,321005,Armstrong Beach (L),1.1298
UCL,UCL321006,321006,Badu Island (L),102.5447
UCL,UCL321007,321007,Bakers Creek (L),20.9456
UCL,UCL321008,321008,Balgal Beach (L),13.6394
UCL,UCL321009,321009,Barcaldine (L),7.4188
UCL,UCL321010,321010,Belvedere (L),0.4548
UCL,UCL321011,321011,Benaraby (L),3.9572
UCL,UCL321012,321012,Biggenden (L),2.452
UCL,UCL321013,321013,Black Mountain (L),7.464
UCL,UCL321014,321014,Black River (L),1.2417
UCL,UCL321015,321015,Blackall (L),7.6679
UCL,UCL321016,321016,Blackbutt (L),1.6997
UCL,UCL321017,321017,Blue Mountain Heights (L),3.8463
UCL,UCL321018,321018,Bluewater (L),3.2862
UCL,UCL321019,321019,Bluewater Park (L),3.6012
UCL,UCL321020,321020,Booral (L),8.566
UCL,UCL321021,321021,Bouldercombe (L),7.6294
UCL,UCL321022,321022,Boyland (L),6.3805
UCL,UCL321023,321023,Brandon (L),0.9562
UCL,UCL321024,321024,Brightview (L),2.535
UCL,UCL321025,321025,Burrum Heads - East (L),1.1268
UCL,UCL321026,321026,Campwin Beach (L),0.5933
UCL,UCL321027,321027,Canungra (L),1.6803
UCL,UCL321028,321028,Capella (L),9.3994
UCL,UCL321029,321029,Coochiemudlo Island (L),1.6445
UCL,UCL321030,321030,Coominya (L),5.4317
UCL,UCL321031,321031,Cooran (L),7.7909
UCL,UCL321032,321032,Cooroibah (L),21.8135
UCL,UCL321033,321033,Cooya Beach (L),1.035
UCL,UCL321034,321034,Cunnamulla (L),6.5783
UCL,UCL321035,321035,Curra (L),20.1007
UCL,UCL321036,321036,Delaneys Creek (L),4.3585
UCL,UCL321037,321037,Dunwich (L),2.2232
UCL,UCL321038,321038,Elliott Heads (L),1.3962
UCL,UCL321039,321039,Flaxton (L),11.6397
UCL,UCL321040,321040,Forest Acres (L),7.3424
UCL,UCL321041,321041,Gin Gin (L),4.0324
UCL,UCL321042,321042,Glenore Grove (L),3.7738
UCL,UCL321043,321043,Glenview (L),2.9591
UCL,UCL321044,321044,Glenwood (L),18.356
UCL,UCL321045,321045,Goldsborough (L),13.3366
UCL,UCL321046,321046,Gooburrum (L),1.3177
UCL,UCL321047,321047,Goombungee (L),2.0759
UCL,UCL321048,321048,Goomeri (L),1.7752
UCL,UCL321049,321049,Greenmount (L),1.0723
UCL,UCL321050,321050,Helidon (L),1.1785
UCL,UCL321051,321051,Herberton (L),3.7852
UCL,UCL321052,321052,Hope Vale (L),20.9571
UCL,UCL321053,321053,Horn Island (L),53.1849
UCL,UCL321054,321054,Horseshoe Bay (L),4.9279
UCL,UCL321055,321055,Hughenden (L),10.753
UCL,UCL321056,321056,Inglewood (L) (Qld),4.507
UCL,UCL321057,321057,Jandowae (L),2.8213
UCL,UCL321058,321058,Kalbar (L),2.8117
UCL,UCL321059,321059,Kiels Mountain (L),6.5329
UCL,UCL321060,321060,Killarney (L),2.3256
UCL,UCL321061,321061,Kinka Beach (L),7.4056
UCL,UCL321062,321062,Kowanyama (L),7.933
UCL,UCL321063,321063,Kureelpa (L),19.0219
UCL,UCL321064,321064,Kurrimine Beach (L),0.8363
UCL,UCL321065,321065,Laidley Heights (L),11.1686
UCL,UCL321066,321066,Lamb Island (L),1.385
UCL,UCL321067,321067,Lockhart River (L),6.9249
UCL,UCL321068,321068,Lower Beechmont (L),3.7136
UCL,UCL321069,321069,Mapleton (L),1.268
UCL,UCL321070,321070,Marburg (L),3.7076
UCL,UCL321071,321071,Mareeba - South (L),5.2463
UCL,UCL321072,321072,Minden Village (L),4.8069
UCL,UCL321073,321073,Mission Beach (L),3.2597
UCL,UCL321074,321074,Mitchell (L),6.0628
UCL,UCL321075,321075,Mundoolun (L),3.843
UCL,UCL321076,321076,Napranum (L),2.0387
UCL,UCL321077,321077,Nebo (L),2.3347
UCL,UCL321078,321078,Nome (L),1.7729
UCL,UCL321079,321079,Normanton (L),12.1609
UCL,UCL321080,321080,Oakhurst (L),25.6987
UCL,UCL321081,321081,Peachester (L),1.8012
UCL,UCL321082,321082,Pie Creek (L),4.1293
UCL,UCL321083,321083,Plainland (L),17.6668
UCL,UCL321084,321084,Point Lookout (L),2.232
UCL,UCL321085,321085,Poona (L),1.7326
UCL,UCL321086,321086,Pormpuraaw (L),24.8767
UCL,UCL321087,321087,Prince Henry Heights (L),0.5607
UCL,UCL321088,321088,Ravenshoe (L),3.5227
UCL,UCL321089,321089,Rubyvale (L),8.7928
UCL,UCL321090,321090,Samford Village (L),1.5284
UCL,UCL321091,321091,Sapphire (L),9.598
UCL,UCL321092,321092,Seaforth (L),6.3352
UCL,UCL321093,321093,Sharon (L),4.5254
UCL,UCL321094,321094,Sloping Hummock (L),0.5652
UCL,UCL321095,321095,South Mission Beach (L),2.0381
UCL,UCL321096,321096,Springsure (L),5.1903
UCL,UCL321097,321097,Sunshine Acres (L),12.3651
UCL,UCL321098,321098,Tamborine (L),4.8434
UCL,UCL321099,321099,Tara (L),4.8528
UCL,UCL321100,321100,Taroom (L),4.4097
UCL,UCL321101,321101,Texas (L),4.5045
UCL,UCL321102,321102,Thagoona (L),2.2695
UCL,UCL321103,321103,The Palms (L),11.9653
UCL,UCL321104,321104,Tieri (L),1.8959
UCL,UCL321105,321105,Tolga - West (L),5.8012
UCL,UCL321106,321106,Tolga (L),2.6683
UCL,UCL321107,321107,Toorbul (L),3.0581
UCL,UCL321108,321108,Wangan (L),0.5132
UCL,UCL321109,321109,Winton (L),4.1332
UCL,UCL321110,321110,Witta (L),5.5192
UCL,UCL321111,321111,Wonga Beach (L),1.7613
UCL,UCL321112,321112,Woorabinda (L),219.5151
UCL,UCL321113,321113,Yabulu (L),2.4375
UCL,UCL321114,321114,Yarraman (L),2.9467
UCL,UCL322001,322001,Alligator Creek (L),2.7225
UCL,UCL322002,322002,Alpha (L),2.2915
UCL,UCL322003,322003,Alva Beach (L),0.7859
UCL,UCL322004,322004,Amity Point (L),1.2244
UCL,UCL322005,322005,Aramac (L),1.2466
UCL,UCL322006,322006,Arcadia Bay (L),0.7371
UCL,UCL322007,322007,Augathella (L),4.2422
UCL,UCL322008,322008,Bangalee (L),0.1394
UCL,UCL322009,322009,Baralaba (L),1.3759
UCL,UCL322010,322010,Bauple Forest (L),2.6769
UCL,UCL322011,322011,Beechmont (L),1.9826
UCL,UCL322012,322012,Beerburrum - North (L),4.0117
UCL,UCL322013,322013,Beerburrum (L),0.6241
UCL,UCL322014,322014,Bell (L),1.27
UCL,UCL322015,322015,Bingil Bay (L),0.9171
UCL,UCL322016,322016,Bluff (L),0.5078
UCL,UCL322017,322017,Boigu Island (L),71.4085
UCL,UCL322018,322018,Boonooroo - Tuan (L),4.5021
UCL,UCL322019,322019,Boreen Point (L),0.4025
UCL,UCL322020,322020,Boulia (L),0.6867
UCL,UCL322021,322021,Bramston Beach (L),0.4792
UCL,UCL322022,322022,Burketown (L),4.3127
UCL,UCL322023,322023,Burrum Heads - South (L),2.4517
UCL,UCL322024,322024,Cabbage Tree Point (L),0.552
UCL,UCL322025,322025,Camooweal (L),2.6885
UCL,UCL322026,322026,Cecil Plains (L),1.742
UCL,UCL322027,322027,Chillagoe (L),1.3323
UCL,UCL322028,322028,Coconuts (L),0.2262
UCL,UCL322029,322029,Coen (L),2.1451
UCL,UCL322030,322030,Cordalba (L),0.8217
UCL,UCL322031,322031,Cungulla (L),0.814
UCL,UCL322032,322032,Daintree (L),6.2727
UCL,UCL322033,322033,Dauan Island (L),3.623
UCL,UCL322034,322034,Dimbulah (L),2.2123
UCL,UCL322035,322035,Dirranbandi (L),8.9925
UCL,UCL322036,322036,Donnybrook (L) (Qld),0.5964
UCL,UCL322037,322037,Duaringa (L),3.8657
UCL,UCL322038,322038,Eidsvold (L),2.8711
UCL,UCL322039,322039,El Arish (L),0.7447
UCL,UCL322040,322040,Erakala (L),0.9419
UCL,UCL322041,322041,Erub (Darnley) Island (L),5.6417
UCL,UCL322042,322042,Eton (L),6.595
UCL,UCL322043,322043,Farleigh (L),4.3559
UCL,UCL322044,322044,Finch Hatton (L),0.6477
UCL,UCL322045,322045,Flying Fish Point (L),1.183
UCL,UCL322046,322046,Forest Hill (L) (Qld),0.5789
UCL,UCL322047,322047,Fraser Island (L),0.6742
UCL,UCL322048,322048,Georgetown (L),1.4159
UCL,UCL322049,322049,Giru (L),1.6129
UCL,UCL322050,322050,Glenden (L),4.6522
UCL,UCL322051,322051,Gowrie Mountain (L),2.0083
UCL,UCL322052,322052,Grantham (L),0.9128
UCL,UCL322053,322053,Grasstree Beach (L),0.4298
UCL,UCL322054,322054,Haliday Bay - Ball Bay (L),3.2893
UCL,UCL322055,322055,Halifax (L),0.7891
UCL,UCL322056,322056,Hammond Island (L),15.6029
UCL,UCL322057,322057,Harrisville (L),1.5626
UCL,UCL322058,322058,Hideaway Bay - Dingo Beach (L),3.369
UCL,UCL322059,322059,Iama (Yam) Island (L),1.8608
UCL,UCL322060,322060,Imbil (L),1.0407
UCL,UCL322061,322061,Injinoo (L),2.5096
UCL,UCL322062,322062,Injune (L),1.1044
UCL,UCL322063,322063,Julia Creek (L),6.9899
UCL,UCL322064,322064,Kalamia Estate (L),0.4216
UCL,UCL322065,322065,Kandanga (L),0.3536
UCL,UCL322066,322066,Karragarra Island (L),1.0084
UCL,UCL322067,322067,Karumba (L),16.3242
UCL,UCL322068,322068,Kenilworth (L),1.4339
UCL,UCL322069,322069,Keppel Sands (L),0.6652
UCL,UCL322070,322070,Kilkivan (L),3.3741
UCL,UCL322071,322071,Laura (L) (Qld),11.2052
UCL,UCL322072,322072,Lockrose (L),0.8023
UCL,UCL322073,322073,Lucinda (L),2.4951
UCL,UCL322074,322074,Maaroom (L),0.4341
UCL,UCL322075,322075,Mabuiag Island (L),6.2719
UCL,UCL322076,322076,Mapoon (L),15.2735
UCL,UCL322077,322077,Mer (Murray) Island (L),4.8647
UCL,UCL322078,322078,Merinda (L),0.5708
UCL,UCL322079,322079,Meringandan (L),1.7431
UCL,UCL322080,322080,Midge Point (L),2.1672
UCL,UCL322081,322081,Millaa Millaa (L),1.1138
UCL,UCL322082,322082,Miriam Vale (L),3.5784
UCL,UCL322083,322083,Mirriwinni (L),0.2535
UCL,UCL322084,322084,Mount Garnet (L),2.7675
UCL,UCL322085,322085,Mount Julian (L),7.9584
UCL,UCL322086,322086,Mount Larcom (L),3.0162
UCL,UCL322087,322087,Mount Nebo (L),2.6266
UCL,UCL322088,322088,Mount Perry (L),1.9231
UCL,UCL322089,322089,Mourilyan (L),0.7111
UCL,UCL322090,322090,Murphys Creek (L),1.8582
UCL,UCL322091,322091,Nahrunda (L),6.523
UCL,UCL322092,322092,New Mapoon (L),2.3718
UCL,UCL322093,322093,Newell (L),0.5057
UCL,UCL322094,322094,Oak Beach (L),2.8814
UCL,UCL322095,322095,Oakwood (L),11.3425
UCL,UCL322096,322096,Peak Crossing (L),1.7081
UCL,UCL322097,322097,Picnic Bay (L),1.0381
UCL,UCL322098,322098,Placid Hills (L),0.7201
UCL,UCL322099,322099,Proston (L),1.3537
UCL,UCL322100,322100,Quilpie (L),9.9419
UCL,UCL322101,322101,Richmond (L) (Qld),5.4824
UCL,UCL322102,322102,Saibai Island (L),104.1132
UCL,UCL322103,322103,Sarina Beach (L),1.3719
UCL,UCL322104,322104,Saunders Beach (L),0.3171
UCL,UCL322105,322105,Scottville (L),0.6486
UCL,UCL322106,322106,Seisia (L),1.955
UCL,UCL322107,322107,Seventeen Seventy (L),6.5665
UCL,UCL322108,322108,Silkwood (L),0.9421
UCL,UCL322109,322109,South Bingera (L),0.986
UCL,UCL322110,322110,South Johnstone (L),1.3273
UCL,UCL322111,322111,Southbrook (L),2.0151
UCL,UCL322112,322112,Springbrook (L),0.5552
UCL,UCL322113,322113,St Pauls (L),17.9532
UCL,UCL322114,322114,Surat (L),2.2935
UCL,UCL322115,322115,Tambo (L),1.6674
UCL,UCL322116,322116,Tarzali (L),1.8048
UCL,UCL322117,322117,Taylors Beach (L),0.455
UCL,UCL322118,322118,Thangool (L),1.2232
UCL,UCL322119,322119,Thargomindah (L),3.1526
UCL,UCL322120,322120,Theodore (L),2.2127
UCL,UCL322121,322121,Tiaro (L),1.0077
UCL,UCL322122,322122,Tinaroo (L),6.0026
UCL,UCL322123,322123,Toolakea (L),0.7483
UCL,UCL322124,322124,Toomulla (L),2.926
UCL,UCL322125,322125,Torbanlea (L),0.9622
UCL,UCL322126,322126,Trebonne (L),0.2097
UCL,UCL322127,322127,Tully Heads (L),5.0207
UCL,UCL322128,322128,Umagico (L),2.2021
UCL,UCL322129,322129,Walkamin (L),0.287
UCL,UCL322130,322130,Wallangarra (L),1.7804
UCL,UCL322131,322131,Wallumbilla (L),1.2953
UCL,UCL322132,322132,Wandoan (L),3.5061
UCL,UCL322133,322133,Warraber Island (L),1.0079
UCL,UCL322134,322134,Willows Gemfields (L),0.4133
UCL,UCL322135,322135,Wujal Wujal (L),1.1619
UCL,UCL322136,322136,Wurdong Heights (L),1.8765
UCL,UCL322137,322137,Yangan (L),3.8643
UCL,UCL322138,322138,Yelarbon (L),0.4931
UCL,UCL322139,322139,Yorke Island (L),1.5737
UCL,UCL331001,331001,Remainder of State/Territory (Qld),1722602.1371
UCL,UCL379997,379997,Migratory - Offshore - Shipping (Qld),0
UCL,UCL399994,399994,No usual address (Qld),0
UCL,UCL401001,401001,Adelaide,854.2792
UCL,UCL412001,412001,Gawler (SA),47.0853
UCL,UCL412002,412002,Mount Barker (SA),29.0637
UCL,UCL412003,412003,Mount Gambier,32.8804
UCL,UCL412004,412004,Whyalla,32.1004
UCL,UCL413001,413001,Crafers - Bridgewater,49.0674
UCL,UCL413002,413002,Murray Bridge,38.5251
UCL,UCL413003,413003,Port Augusta,31.7726
UCL,UCL413004,413004,Port Lincoln,40.3378
UCL,UCL413005,413005,Port Pirie,33.3497
UCL,UCL413006,413006,Victor Harbor,22.9972
UCL,UCL414001,414001,Goolwa,28.9155
UCL,UCL414002,414002,Nairne,4.639
UCL,UCL414003,414003,Naracoorte,16.3835
UCL,UCL414004,414004,Nuriootpa,8.1761
UCL,UCL414005,414005,Strathalbyn,10.4779
UCL,UCL415001,415001,Angaston,12.8792
UCL,UCL415002,415002,Angle Vale,14.0604
UCL,UCL415003,415003,Balaklava,5.034
UCL,UCL415004,415004,Balhannah,4.3713
UCL,UCL415005,415005,Barmera,3.319
UCL,UCL415006,415006,Berri,12.0822
UCL,UCL415007,415007,Bordertown,8.4154
UCL,UCL415008,415008,Ceduna,13.4188
UCL,UCL415009,415009,Clare,12.6574
UCL,UCL415010,415010,Coober Pedy,30.5019
UCL,UCL415011,415011,Crystal Brook,4.5072
UCL,UCL415012,415012,Freeling,2.6202
UCL,UCL415013,415013,Hahndorf,2.8033
UCL,UCL415014,415014,Jamestown,5.1626
UCL,UCL415015,415015,Kadina,11.5036
UCL,UCL415016,415016,Kapunda,4.9775
UCL,UCL415017,415017,Kingscote,6.089
UCL,UCL415018,415018,Kingston SE,9.2056
UCL,UCL415019,415019,Lewiston,14.005
UCL,UCL415020,415020,Lobethal,3.798
UCL,UCL415021,415021,Loxton,12.2171
UCL,UCL415022,415022,Lyndoch,2.1431
UCL,UCL415023,415023,Maitland (SA),3.2475
UCL,UCL415024,415024,Mannum,8.7182
UCL,UCL415025,415025,McLaren Flat,0.7598
UCL,UCL415026,415026,McLaren Vale,2.8936
UCL,UCL415027,415027,Meadows,1.7043
UCL,UCL415028,415028,Middleton,2.0175
UCL,UCL415029,415029,Millicent,19.8579
